from_node,to_node,length_m,elevation_change,elevation_gain
3730545045,1303246306,28.86049593,-0.1,0
3730545047,3730545056,33.81728331,0.2,0.2
3730545047,3730545045,21.01319392,0.2,0.2
3730545047,3730545050,149.784827,-2.7,0
3730545050,3730545051,33.86060862,-0.9,0
3730545050,3730545047,149.784827,2.7,2.7
3730545050,3730545056,154.9175884,2.9,2.9
3730545050,3730545056,255.1818786,2.9,2.9
3730545051,3730545050,33.86060862,0.9,0.9
3730545051,1303244867,16.13599359,-0.4,0
3730545051,1303243438,28.90528354,0.9,0.9
3730545056,3730545047,33.81728331,-0.2,0
3730545056,3730545050,154.9175884,-2.9,0
3730545056,3730545050,255.1818786,-2.9,0
3730545061,3730545063,14.02357353,-0.3,0
3730545061,3730600394,25.06053792,5.5,5.5
3730545061,4070941438,171.9992561,1.2,1.2
3730545063,3730545061,14.02357353,0.3,0.3
3730545063,3730600394,37.22890989,5.8,5.8
3730545063,4070941447,87.15443648,-1.2,0
3730550104,3730509319,25.20039202,1.1,1.1
3730550104,7369033928,100.2571951,-5.7,0
3730550104,1303246413,47.55463322,1.2,1.2
3730600394,3730509319,18.58122034,0,0
3730600394,3730509318,31.49346765,-3,0
3730600394,3730545063,37.22890989,-5.8,0
3730600394,3730545061,25.06053792,-5.5,0
3731552689,461630506,28.08936968,0.7,0.7
3731552689,1303244900,112.9073923,-0.4,0
3731552689,1767739968,77.89507751,-4.2,0
3731572075,1303151281,9.003910035,-0.1,0
3731572075,10751780996,5.05770353,0,0
3731572075,10751780971,3.390338343,0,0
3731572075,2187246388,59.39896371,0.3,0.3
3731572076,6394962485,12.44934169,0.1,0.1
3731572076,1303152201,30.88619727,-0.8,0
3731572076,10751780971,125.8180617,-4,0
3731572078,3731572079,16.79108637,1.5,1.5
3731572078,1303245263,25.48015383,1.3,1.3
3731572078,10736725916,47.07549431,-4.6,0
3731572079,3731572078,16.79108637,-1.5,0
3731572079,4070941295,12.3421061,-0.3,0
3731572079,4070941319,34.00141679,0.9,0.9
3731644107,7369033972,21.97357837,-0.7,0
3731644107,3731644109,11.65116079,0.7,0.7
3731644107,3731644108,46.87352308,0.2,0.2
3731644108,3731644107,46.87352308,-0.2,0
3731644108,3731644110,11.74250721,0.5,0.5
3731644108,3731644113,15.03485031,-0.6,0
3731644109,3731644107,11.65116079,-0.7,0
3731644109,3731644111,10.2737511,0.7,0.7
3731644109,3731644110,46.74209726,0,0
3731644110,3731644109,46.74209726,0,0
3731644110,3731644108,11.74250721,-0.5,0
3731644110,3731644112,10.79974369,0.6,0.6
3731644111,3731644109,10.2737511,-0.7,0
3731644111,1303245549,67.62578938,3.9,3.9
3731644111,3731644112,46.64929529,-0.1,0
3731644112,3731644111,46.64929529,0.1,0.1
3731644112,3731644110,10.79974369,-0.6,0
3731644112,1303246100,67.07511822,3.2,3.2
3731644113,3731644114,23.41401477,0.6,0.6
3731644113,7369033975,7.678842683,0,0
3731644113,3731644108,15.03485031,0.6,0.6
3731644114,3731644113,23.41401477,-0.6,0
3732558535,3732558536,14.48917587,-0.4,0
3732558535,1767739968,48.08981386,1.7,1.7
3732558535,7099852085,11.70153593,-0.5,0
3732558536,7099852085,11.35417796,-0.1,0
3732558536,3732558535,14.48917587,0.4,0.4
3732558536,7099852007,11.76494065,0.1,0.1
3732558536,7099852005,77.43668698,0.3,0.3
3732566499,3732566500,12.62451864,0,0
3732566499,7099852102,12.18101794,-0.1,0
3732566499,7099852091,30.05734333,1.3,1.3
3732566500,3732566499,12.62451864,0,0
3732566500,3732569009,73.20366605,0,0
3732566500,7099851983,30.15225834,0.4,0.4
3732569002,7099852013,53.35605216,-0.7,0
3732569002,7099852011,17.4323793,0.2,0.2
3732569002,1303243874,41.668182,0.9,0.9
3732569009,3732569012,44.080731,0,0
3732569009,3732566500,73.20366605,0,0
3732569009,916037137,132.3202081,9.4,9.4
3732569012,6397663285,32.05236559,0,0
3732569012,4019720125,19.89500823,0,0
3732569012,3732569009,44.080731,0,0
3800772433,1303151802,31.17084627,1,1
3800772433,7369034022,31.84761153,-1,0
3800772433,3800772438,69.09651222,2.6,2.6
3800772438,1303152724,30.791081,-0.9,0
3800772438,7369034023,31.07208996,0.8,0.8
3800772438,3800772433,69.09651222,-2.6,0
3800772438,3800772439,122.6005878,-0.2,0
3800772439,7369034027,28.53833615,-2,0
3800772439,1303151435,32.36999084,2.1,2.1
3800772439,3800772438,122.6005878,0.2,0.2
3800772440,1303151168,69.76143668,-2.4,0
3800772440,3800772443,84.75073846,-4.6,0
3800772440,1303151435,70.06303469,3.4,3.4
3800772443,1303149938,31.32460711,-0.4,0
3800772443,3800772440,84.75073846,4.6,4.6
3800772443,1303151168,58.47468569,2.2,2.2
3803463102,1302821479,61.60414659,-1.5,0
3803463102,9269014806,110.8841153,6.3,6.3
3803463102,9009445415,88.35222676,1.7,1.7
3803463104,9269014796,18.7918072,-1.4,0
3803463104,9269014806,24.38818041,0.2,0.2
3803463104,9269014805,19.50380142,1.3,1.3
3803463105,9269014796,6.207918844,0.3,0.3
3803463106,3803463107,108.0120404,2.1,2.1
3803463106,1302821812,23.17779217,-2.3,0
3803463106,1302821431,35.79248327,3.6,3.6
3803463107,1302821901,26.0157529,-2.6,0
3803463107,3803463106,108.0120404,-2.1,0
3803463107,13076848009,37.43144118,2.6,2.6
3803654338,7369033926,4.308425125,0,0
3803654338,3803654352,93.57768351,0.4,0.4
3803654338,7369033925,67.46697671,-0.2,0
3803654352,10736725900,15.75350666,0.1,0.1
3803654352,10751842707,3.4256,0.1,0.1
3803654352,3803654338,93.57768351,-0.4,0
3803655172,7369033892,107.0481743,-2,0
3803655172,1303246251,74.01053319,-1.2,0
3803655172,1303244900,175.9778446,-7.4,0
3878191510,2187246370,44.77783327,-1.4,0
3878191510,2187246441,102.3801445,4.5,4.5
3878191510,6394962487,46.00473933,1.1,1.1
3926735719,10732732933,53.30706258,1.9,1.9
3926735719,2268359408,12.52835031,-0.2,0
3926735719,3926735720,35.17851566,2,2
3926735720,3926735719,35.17851566,-2,0
3926735721,2136813803,48.50118545,-3.5,0
4014856766,2187246557,29.23260968,-0.2,0
4014856766,2187246515,16.2512182,0.1,0.1
4014856766,2187246519,69.98789132,-0.4,0
4019720125,4019720131,70.66487658,0.1,0.1
4019720125,3732569012,19.89500823,0,0
4019720125,6397663285,30.79448813,0,0
4019720131,7099852097,24.13182208,0.6,0.6
4019720131,4019720125,70.66487658,-0.1,0
4019720131,7099852096,31.1642971,1,1
4019720180,1471299551,37.25535664,0.4,0.4
4019720180,4019720181,58.81552115,-1.1,0
4019720181,9269015100,12.90340157,0.1,0.1
4019720181,4019720180,58.81552115,1.1,1.1
4019720181,6410720144,28.83754904,1.1,1.1
4019955910,7369034013,5.6085707,-0.1,0
4019955910,7369034019,106.5115865,1.4,1.4
4019955910,7366845050,203.8178088,2.1,2.1
4020938297,4020938298,29.00407326,0.8,0.8
4020938297,9269422105,5.892877087,-0.2,0
4020938297,2187247167,8.078672034,0.3,0.3
4020938298,4020938297,29.00407326,-0.8,0
4020938298,4020938300,8.688403792,0.2,0.2
4020938298,4020938299,7.190939174,0,0
4020938299,4020938298,7.190939174,0,0
4020938300,4020938298,8.688403792,-0.2,0
4020938301,2187247102,23.98545258,-2.1,0
4020938303,4020938304,22.86533741,0.2,0.2
4020938304,4020938303,22.86533741,-0.2,0
4020938304,2187247162,46.59208502,3.9,3.9
4020938304,2187247102,30.93401572,-3.1,0
4020938305,4020938306,21.73991086,-0.4,0
4020938306,4020938305,21.73991086,0.4,0.4
4020938306,2187246884,2.388276922,0.2,0.2
4020938306,1303150678,32.93870391,-2.3,0
4020938309,4020938310,29.73998624,1.3,1.3
4020938309,1303151563,163.7192202,3.7,3.7
4020938309,11954201550,30.024568,-1,0
4020938309,7768598949,38.5328999,3.6,3.6
4020938310,4020938309,29.73998624,-1.3,0
4020938312,4020938313,21.0936752,0,0
4020938312,4020938323,32.98836879,0,0
4020938312,6449408242,14.5653909,-0.2,0
4020938313,4020938315,38.84683131,0,0
4020938313,4020938312,21.0936752,0,0
4020938313,4020938321,35.51660288,0.1,0.1
4020938315,4020938318,40.19181369,0,0
4020938315,4020938313,38.84683131,0,0
4020938315,4020938319,36.48480906,-0.1,0
4020938318,7368660708,20.29865781,0.3,0.3
4020938318,2639302795,33.19350566,-0.2,0
4020938318,4020938315,40.19181369,0,0
4020938319,4020938321,36.01960596,0.2,0.2
4020938319,2639302795,40.56921292,-0.1,0
4020938319,4020938315,36.48480906,0.1,0.1
4020938321,2639302807,5.795491937,0,0
4020938321,4020938319,36.01960596,-0.2,0
4020938321,4020938313,35.51660288,-0.1,0
4020938321,6450201146,62.79670362,0,0
4020938322,2639302807,17.17430776,0,0
4020938322,4020938323,9.987291598,-0.1,0
4020938322,6450201146,31.23959645,0,0
4020938323,4020938322,9.987291598,0.1,0.1
4020938323,2639302807,15.91455366,0.1,0.1
4020938323,4020938312,32.98836879,0,0
4070586693,4070586694,10.54150166,-0.6,0
4070586694,908108566,36.15247419,5.4,5.4
4070586694,4070586693,10.54150166,0.6,0.6
4070586694,908108715,79.86068566,-9.3,0
4070880024,4070880025,9.235710715,-0.2,0
4070880024,7369034014,6.910435333,-0.1,0
4070880024,7369034021,62.26863046,3.7,3.7
4070880025,4070880024,9.235710715,0.2,0.2
4070880025,7369034019,5.354158616,-0.1,0
4070880025,7369034013,106.2785361,-1.6,0
4070880041,7369034025,5.691867951,0.1,0.1
4070880041,7369034023,115.773353,3,3
4070880041,7369034027,7.984994811,0,0
4070880043,7369034025,5.87580784,0,0
4070880043,7369034024,115.1311699,2.9,2.9
4070880043,7369034033,8.489867079,-0.1,0
4070880045,4070941425,2.932648696,0.1,0.1
4070880045,7369033998,6.290320556,0.1,0.1
4070880045,4070880047,202.7088518,-2.5,0
4070880047,4070880048,6.584015747,0.1,0.1
4070880047,7369034017,7.29434052,0.2,0.2
4070880047,4070880045,202.7088518,2.5,2.5
4070880048,4070880047,6.584015747,-0.1,0
4070880048,7369034020,6.764926339,0,0
4070880048,10738679204,128.7679253,-0.9,0
4070880057,1767739953,49.65522766,-3.2,0
4070880057,2636411765,45.94095145,3,3
4070880057,1303244183,34.28708537,0.2,0.2
4070880062,10738679204,19.93931785,-0.2,0
4070880062,10738681907,15.15097595,2.7,2.7
4070880062,7366845059,170.0098518,1.8,1.8
4070941003,4070941004,9.526602929,0,0
4070941003,7369034014,6.893582383,0,0
4070941003,7369034022,41.64751573,2.7,2.7
4070941004,4699680469,23.80655474,0.1,0.1
4070941004,4070941003,9.526602929,0,0
4070941004,7369034015,4.971086867,0,0
4070941012,7369033924,4.840282014,0.1,0.1
4070941012,10751780973,3.079726442,-0.1,0
4070941012,3730509321,129.1130896,1.7,1.7
4070941028,7369033919,5.116112079,0,0
4070941028,10751780972,2.515301843,0,0
4070941028,4070941032,91.84491901,-0.8,0
4070941032,10736725925,20.84954906,-0.2,0
4070941032,4070941028,91.84491901,0.8,0.8
4070941032,4070941289,37.80896307,2.5,2.5
4070941289,10736725922,10.79408565,2.9,2.9
4070941289,1303152201,38.85211793,2.4,2.4
4070941289,4070941032,37.80896307,-2.5,0
4070941289,10736725925,18.33610259,-2.7,0
4070941292,10736725916,2.966776223,0.1,0.1
4070941292,7369033922,99.32348239,0.9,0.9
4070941292,10736725806,298.4173791,-2,0
4070941295,10736725915,24.41458495,0,0
4070941295,3731572079,12.3421061,0.3,0.3
4070941295,1303244402,31.31737129,0.4,0.4
4070941298,6394962485,94.03997603,-1,0
4070941298,10738679163,29.37142302,-1.5,0
4070941298,6394962487,21.36592187,0.7,0.7
4070941298,10751780971,228.5849949,-5.1,0
4070941319,3731572079,34.00141679,-0.9,0
4070941319,10803910262,92.21854752,1.8,1.8
4070941319,7369033893,26.73793739,1,1
4070941321,10803910262,18.96805634,-0.6,0
4070941321,1303246251,25.79227738,0.6,0.6
4070941321,10736725999,15.17407054,0.7,0.7
4070941324,4070941325,2.815202015,0.1,0.1
4070941324,7369034000,3.492697159,0,0
4070941324,7369034003,31.85860028,0.7,0.7
4070941325,4070941324,2.815202015,-0.1,0
4070941325,7369033994,5.464057765,0.1,0.1
4070941325,7369033991,145.0627755,1.7,1.7
4070941346,4070941347,7.266787109,0,0
4070941346,10721114737,5.283439698,0.1,0.1
4070941346,2566516697,79.28966026,-0.1,0
4070941347,12560683507,143.0002188,1.3,1.3
4070941347,4070941346,7.266787109,0,0
4070941347,10721114738,5.924964798,-0.1,0
4070941348,4070941405,22.07559914,0.6,0.6
4070941348,4070941402,34.72998654,0.7,0.7
4070941348,12560683507,4.853261268,0,0
4070941358,5228128355,37.10790964,4.2,4.2
4070941358,5228128351,3.212894696,0,0
4070941358,7369033996,108.4704116,-1.5,0
4070941367,2162438533,56.44692213,0.4,0.4
4070941367,5228128346,167.5439043,-0.6,0
4070941367,7099852057,13.05578784,-0.9,0
4070941376,4070941377,7.884045256,-0.2,0
4070941376,10721114736,4.797405769,0.1,0.1
4070941376,2162438533,174.71217,-0.7,0
4070941377,4070941376,7.884045256,0.2,0.2
4070941377,10721114735,4.873932283,0.1,0.1
4070941377,10721114732,85.3472941,1,1
4070941382,10721114733,94.42377446,-2.1,0
4070941383,2639302703,29.32928612,-0.6,0
4070941383,2639302714,7.024305384,1.1,1.1
4070941383,10721102909,43.21271643,-0.8,0
4070941388,10721114728,3.714991147,0,0
4070941388,10721114731,7.08986598,0.2,0.2
4070941388,10721102909,53.49055148,0.6,0.6
4070941395,4070941396,23.93997746,0.9,0.9
4070941395,10721102942,3.816197441,0,0
4070941395,10721102962,6.975106742,0.1,0.1
4070941396,1728170028,72.11353829,1,1
4070941396,1728170005,3.43260434,0,0
4070941396,4070941395,23.93997746,-0.9,0
4070941397,1728170104,4.391139819,0,0
4070941397,2245132776,8.098460693,0.1,0.1
4070941397,4070941402,49.48143341,-0.9,0
4070941401,4070941405,136.3578816,-0.9,0
4070941402,4070941348,34.72998654,-0.7,0
4070941402,4070941397,49.48143341,0.9,0.9
4070941402,4070941403,14.96552328,2.9,2.9
4070941403,4070941402,14.96552328,-2.9,0
4070941403,2245132776,51.93975726,-1.9,0
4070941403,4070941405,39.78772314,-3,0
4070941403,1303246213,78.26407301,0.1,0.1
4070941405,4070941348,22.07559914,-0.6,0
4070941405,4070941401,136.3578816,0.9,0.9
4070941405,4070941403,39.78772314,3,3
4070941412,2162438531,55.46017727,-0.9,0
4070941412,1303246463,3.602084939,0.1,0.1
4070941412,4070941418,59.40671224,-2.6,0
4070941412,7368660681,60.36771648,2.5,2.5
4070941418,7369034002,4.023439817,0,0
4070941418,4070941420,68.36138789,0.6,0.6
4070941418,4070941412,59.40671224,2.6,2.6
4070941420,2574372159,3.554780343,-0.1,0
4070941420,2162438531,24.44199366,1.1,1.1
4070941420,4070941422,31.8612055,0.4,0.4
4070941420,4070941418,68.36138789,-0.6,0
4070941422,1303244623,5.699153379,-0.1,0
4070941422,1767727211,2.523835807,0,0
4070941422,4070941420,31.8612055,-0.4,0
4070941425,4070880045,2.932648696,-0.1,0
4070941425,7369034000,4.133150154,0,0
4070941425,7369034012,31.13142884,0.7,0.7
4070941428,4070941429,2.548716853,0,0
4070941428,7369033995,5.070528092,0.1,0.1
4070941428,7369034001,31.64351577,0.2,0.2
4070941429,4070941428,2.548716853,0,0
4070941429,7369033999,4.038303627,0,0
4070941429,4070941437,202.3418949,-2.3,0
4070941437,4070941438,6.210070597,0,0
4070941437,7369034018,6.544403621,-0.1,0
4070941437,4070941429,202.3418949,2.3,2.3
4070941438,4070941437,6.210070597,0,0
4070941438,7369034016,6.191498687,0.1,0.1
4070941438,3730545061,171.9992561,-1.2,0
4070941447,4070941448,3.280540137,0,0
4070941447,7369033923,5.481025675,0.1,0.1
4070941447,3730545063,87.15443648,1.2,1.2
4070941448,4070941447,3.280540137,0,0
4070941448,7369033918,2.910143948,-0.1,0
4070941448,7369033928,25.33451898,0.2,0.2
4070941471,4070941472,5.343579494,0.2,0.2
4070941471,7366845048,3.480362598,0.1,0.1
4070941471,7369027661,20.5709986,-0.1,0
4070941472,4070941471,5.343579494,-0.2,0
4070941472,7366845055,4.855660448,-0.1,0
4070941472,4070941477,257.5397428,4.5,4.5
4070941477,7366852036,8.076425581,0.1,0.1
4070941477,7366852028,3.699649699,0,0
4070941477,4070941472,257.5397428,-4.5,0
4070948069,7366852002,3.389153943,0,0
4070948069,7366852005,55.70107852,-3.8,0
4070948069,7366852003,6.810606414,0.3,0.3
4070948076,2187247066,57.70149026,4.1,4.1
4070948082,7366852208,3.919624524,0.1,0.1
4070948082,7366852207,4.229264798,-0.1,0
4070948082,7366844986,172.697049,14,14
4070953790,7366852214,27.66516905,-0.6,0
4070953790,7366852212,6.341012609,-0.1,0
4070953790,7366852175,95.36068333,2.1,2.1
4070953795,4070953796,6.448688599,-0.3,0
4070953795,7366852213,5.279789471,0,0
4070953795,7366852209,100.3670164,2.4,2.4
4070953796,4070953795,6.448688599,0.3,0.3
4070953796,7366852211,5.560167128,-0.1,0
4070953796,4070953799,209.8222341,7.2,7.2
4070953799,4070953800,5.967166434,0,0
4070953799,7366852169,5.210852164,-0.1,0
4070953799,4070953796,209.8222341,-7.2,0
4070953800,4070953799,5.967166434,0,0
4070953800,7366852170,6.561407796,0.1,0.1
4070953800,4070953801,29.96472518,0.1,0.1
4070953801,1303243654,8.036444579,0.1,0.1
4070953801,7368660647,307.8425445,1.8,1.8
4070953801,4070953800,29.96472518,-0.1,0
4070953801,10735004290,35.63277373,0.4,0.4
4070953802,4070953803,88.30914606,-2.1,0
4070953802,7366852168,4.026482938,0,0
4070953802,7366852167,7.814775493,-0.1,0
4070953803,4070953802,88.30914606,2.1,2.1
4070953803,6447149373,44.63300324,-2.6,0
4070953803,6447149348,70.51576228,-0.4,0
4070953805,4070953806,7.371406265,-0.1,0
4070953805,7366852210,3.546069075,0.1,0.1
4070953805,6447149373,76.82945011,2.5,2.5
4070953805,6475841840,50.76572982,-1.2,0
4070953806,4070953805,7.371406265,0.1,0.1
4070953806,7366852216,4.436642792,-0.1,0
4070953806,6475841838,93.42918141,-3.3,0
4070953845,4070953846,3.045709809,-0.1,0
4070953845,7366852207,5.478689161,0,0
4070953845,7366852178,23.34238568,0.3,0.3
4070953846,4070953845,3.045709809,0.1,0.1
4070953846,7366852206,5.512741044,-0.2,0
4070953846,7366852030,196.9529874,-5.1,0
4070953856,1303151801,3.93692874,0.1,0.1
4070953856,2187246866,97.61622385,7.9,7.9
4070953856,7366852038,70.09833787,4.8,4.8
4070953856,7366852030,29.70477744,-0.5,0
4070996673,4070996674,19.35597829,1.4,1.4
4070996673,7366584693,4.820400031,0.1,0.1
4070996674,4070996673,19.35597829,-1.4,0
4070996674,7366584694,4.93825614,0.1,0.1
4070996674,7366584689,52.10124358,3.5,3.5
4070996679,4070996680,5.895915311,-0.6,0
4070996679,7366584695,4.881976624,0,0
4070996679,7366584698,64.59774,4.3,4.3
4070996680,4070996679,5.895915311,0.6,0.6
4070996680,2637060815,6.139566337,-0.2,0
4070996680,7366584599,62.01812007,-0.3,0
4070996685,7924959748,7.355691728,-0.1,0
4070996685,7366584691,4.585958372,0.1,0.1
4070996685,908108799,66.47783934,6.9,6.9
4497868618,4497868620,17.84665943,0.6,0.6
4497868618,5128328273,28.04410613,0.9,0.9
4497868618,5228128319,52.96971568,-10.2,0
4497868620,5228128336,10.58931368,-1.6,0
4497868620,5128328273,170.8112286,0.3,0.3
4497868620,4497868618,17.84665943,-0.6,0
4699680469,4070941004,23.80655474,-0.1,0
4699680469,3730509321,121.1431431,-1.2,0
4699680469,1303152517,39.20498504,4.1,4.1
5128327639,5128327644,61.41148751,-3.1,0
5128327639,5228128313,17.92345683,0.7,0.7
5128327639,5228128309,27.02169731,-8.1,0
5128327644,5228128349,37.41415872,-2.8,0
5128327644,5128327639,61.41148751,3.1,3.1
5128327644,5228128309,77.29150907,-5,0
5128328258,5228128324,25.01532789,0.1,0.1
5128328258,7099852005,16.08809226,0,0
5128328258,5128328267,145.6028131,21.5,21.5
5128328267,5128328268,13.18434886,1,1
5128328267,5128328258,145.6028131,-21.5,0
5128328267,5228128328,35.55724497,0.8,0.8
5128328268,5128328269,11.21948564,0.2,0.2
5128328268,5128328267,13.18434886,-1,0
5128328268,5228128337,14.9181805,0.1,0.1
5128328269,5128328268,11.21948564,-0.2,0
5128328269,5128328271,15.9823133,0.6,0.6
5128328269,5228128313,11.04657515,-0.2,0
5128328271,5228128337,18.83756273,-0.7,0
5128328271,5128328273,9.332181406,-0.1,0
5128328271,5128328269,15.9823133,-0.6,0
5128328273,4497868618,28.04410613,-0.9,0
5128328273,4497868620,170.8112286,-0.3,0
5128328273,5128328271,9.332181406,0.1,0.1
5128328273,5228128313,19.45497554,-0.7,0
5228128309,5128327644,77.29150907,5,5
5228128309,1767739968,93.71038737,-11.9,0
5228128309,5128327639,27.02169731,8.1,8.1
5228128313,5128327639,17.92345683,-0.7,0
5228128313,5128328269,11.04657515,0.2,0.2
5228128313,5128328273,19.45497554,0.7,0.7
5228128319,5228128324,73.51851516,-12,0
5228128319,4497868618,52.96971568,10.2,10.2
5228128319,5228128336,62.68060115,9.2,9.2
5228128319,5228128328,45.68175428,10.2,10.2
5228128324,7099852004,7.496294482,0.1,0.1
5228128324,5128328258,25.01532789,-0.1,0
5228128324,5228128319,73.51851516,12,12
5228128328,5228128337,14.711841,0.3,0.3
5228128328,5228128319,45.68175428,-10.2,0
5228128328,5128328267,35.55724497,-0.8,0
5228128336,4497868620,10.58931368,1.6,1.6
5228128336,5228128344,28.75604941,-1.8,0
5228128336,5228128319,62.68060115,-9.2,0
5228128337,5128328271,18.83756273,0.7,0.7
5228128337,5228128328,14.711841,-0.3,0
5228128337,5128328268,14.9181805,-0.1,0
5228128339,1303245942,21.78657685,-0.4,0
5228128339,5228128344,99.65347193,18.8,18.8
5228128339,1303243680,17.56478921,-0.5,0
5228128344,5228128336,28.75604941,1.8,1.8
5228128344,5228128339,99.65347193,-18.8,0
5228128344,5228128346,24.25938085,-9.5,0
5228128346,5228128344,24.25938085,9.5,9.5
5228128346,4070941367,167.5439043,0.6,0.6
5228128346,5228128351,67.63449842,-0.5,0
5228128349,5228128355,29.66364818,-2.2,0
5228128349,5128327644,37.41415872,2.8,2.8
5228128349,5228128350,28.70893343,-1.3,0
5228128350,5228128355,22.11372397,-0.9,0
5228128350,5228128349,28.70893343,1.3,1.3
5228128350,1767725819,20.38238567,0.3,0.3
5228128351,4070941358,3.212894696,0,0
5228128351,1767725819,20.81853821,5.4,5.4
5228128351,5228128346,67.63449842,0.5,0.5
5228128355,5228128350,22.11372397,0.9,0.9
5228128355,4070941358,37.10790964,-4.2,0
5228128355,7369033997,134.9635589,-5.8,0
5228128355,5228128349,29.66364818,2.2,2.2
5240301095,5240301941,27.64740078,0.2,0.2
5240301095,6447935512,77.60249441,2,2
5240301095,2592759156,63.48602863,0.2,0.2
5240301113,8808818565,39.82278191,-0.4,0
5240301113,6447785890,70.47346401,-0.3,0
5240301113,6447935512,62.60804719,-4.2,0
5240301941,6447785657,6.619496071,0,0
5240301941,5240301095,27.64740078,-0.2,0
5240301941,8808818570,19.37590739,1,1
5240301944,8808818565,21.51086625,0,0
5240301944,8796856947,70.25216818,0.7,0.7
5240301944,6447785657,33.03592364,-5.6,0
5240301945,6437962853,28.82458881,-0.4,0
5240301945,2591757151,100.9660389,1.2,1.2
5240301945,5240301947,18.3295478,-4.4,0
5240301947,5240301945,18.3295478,4.4,4.4
5240301947,8828729109,40.32567704,2.8,2.8
5240301947,8808818570,17.73636759,-1.2,0
5240301947,8808818567,5.352219053,0,0
5240301957,8828729105,2.079591689,0,0
5240301957,5240301958,33.77307467,1.2,1.2
5240301957,8796856949,2.262805979,0,0
5240301958,5240301957,33.77307467,-1.2,0
5240301958,6452330441,73.36166479,0.5,0.5
5240301958,2591757151,17.84508611,-0.1,0
5240301962,7101986067,10.02960555,-1.9,0
5240301962,8796856947,13.10504872,-0.2,0
5240301962,6447785890,65.31084056,-0.8,0
5240301962,8796856949,9.737283046,0.2,0.2
5241082711,2136813369,28.60332756,-2.5,0
5241082711,2136813367,56.20107248,-1.5,0
5241082711,8796848798,26.56416743,4.2,4.2
5406585777,6447785891,17.09707941,-1,0
5406585777,5406585793,17.50099312,-2,0
5406585777,5406585789,78.57046463,5.5,5.5
5406585778,6452330476,6.593147876,1.6,1.6
5406585778,5406585781,96.15270294,-2.2,0
5406585778,2136813798,31.97460928,-3.3,0
5406585781,5406585778,96.15270294,2.2,2.2
5406585781,5406585785,114.3548985,11.4,11.4
5406585781,5406585782,55.47794399,-4.5,0
5406585782,1484203486,9.179104367,0,0
5406585782,2139656838,22.98270809,0.1,0.1
5406585782,5406585781,55.47794399,4.5,4.5
5406585785,5406585781,114.3548985,-11.4,0
5406585785,5406585793,102.7180616,5.6,5.6
5406585785,5406585787,50.36052983,7.3,7.3
5406585787,6452330432,100.5825333,12.3,12.3
5406585787,5406585789,47.41277653,5.8,5.8
5406585787,5406585785,50.36052983,-7.3,0
5406585789,6452330441,26.44966661,0.4,0.4
5406585789,5406585777,78.57046463,-5.5,0
5406585789,5406585787,47.41277653,-5.8,0
5406585793,6447785891,14.00752554,1,1
5406585793,5406585777,17.50099312,2,2
5406585793,5406585785,102.7180616,-5.6,0
5406585795,6447785886,35.88113277,1.8,1.8
5406585795,6447785890,12.06237255,0,0
5406585795,6447785885,12.17868343,-0.1,0
5406585797,6447785886,52.44483671,-3.5,0
5406585804,7099851941,4.685861094,-0.1,0
5406585804,2561641488,45.42217894,2.7,2.7
5406585804,7099852048,121.3070077,10.3,10.3
5406585811,1303245838,12.7806111,0.4,0.4
5406585811,7099851929,50.06092913,-0.2,0
5406585811,7099851928,53.87349708,-2.2,0
5406585818,7099852039,22.43033812,0.6,0.6
5406585818,7099851928,73.38211451,1.7,1.7
5406585818,7099851918,50.02528264,-0.6,0
5466265990,739474124,9.00806971,0.1,0.1
5466265990,1695820882,44.23201078,1,1
5466265990,10721114694,10.893061,-0.6,0
5466265990,9983573509,8.718791292,0.4,0.4
5587339789,6452250088,83.82739904,-2.2,0
5587339789,3084725044,114.4445712,0.6,0.6
5587339789,6452247820,55.01338352,2,2
5587339790,1303244398,22.45267709,-1.4,0
5587339790,1484203354,8.033881854,0.5,0.5
5587339790,6452250088,4.487353491,0.1,0.1
6027198639,1303245004,9.952747074,-0.2,0
6394408457,2267877235,18.28726373,-0.1,0
6394408457,1484203389,108.2795465,0.4,0.4
6394408457,6394408458,44.13598342,1.3,1.3
6394408458,6394408457,44.13598342,-1.3,0
6394961579,2187246561,5.049499774,0,0
6394961579,10736725828,48.11014214,-2.5,0
6394962485,4070941298,94.03997603,1,1
6394962485,3731572076,12.44934169,-0.1,0
6394962485,1303244135,30.21769203,0,0
6394962487,4070941298,21.36592187,-0.7,0
6394962487,3878191510,46.00473933,-1.1,0
6394962487,10736137350,65.68657669,2.3,2.3
6394962503,7366845054,94.66292763,-2.4,0
6394962503,2187246549,91.80943779,0.9,0.9
6394962503,1303152765,53.1559357,9.7,9.7
6397662166,739474132,58.34646432,1.5,1.5
6397662166,1814571403,69.69751058,-1.3,0
6397663285,3732569012,32.05236559,0,0
6397663285,4019720125,30.79448813,0,0
6405281334,6405281335,64.62626487,-4.4,0
6405281335,2261866811,4.176015313,0,0
6405281335,2261866802,26.66015514,-1.6,0
6405281335,6405281334,64.62626487,4.4,4.4
6405281336,6405281339,99.81082432,-1.9,0
6405281339,2261866837,107.7514073,-2.5,0
6405281339,2261866894,394.3036564,2.6,2.6
6405281339,6405281336,99.81082432,1.9,1.9
6405281341,461630402,46.50862013,-2.4,0
6405281341,461630402,150.818739,-2.4,0
6407306856,2261866961,111.756164,1.2,1.2
